postcode,prefecture,city,ward
9391366,Toyama Ken,Tonami Shi,Omotemachi
9391379,Toyama Ken,Tonami Shi,Demachichuo
9391385,Toyama Ken,Tonami Shi,Higashisaiwaicho
9391386,Toyama Ken,Tonami Shi,Saiwaicho
9391432,Toyama Ken,Tonami Shi,Tokuman
9391436,Toyama Ken,Tonami Shi,Fukuyama
9391521,Toyama Ken,Nanto Shi,Nojima
9391564,Toyama Ken,Nanto Shi,Fukuno
9391644,Toyama Ken,Nanto Shi,Fukumitsu
9391654,Toyama Ken,Nanto Shi,Fukumitsu
9391723,Toyama Ken,Nanto Shi,Tonogo
9391732,Toyama Ken,Nanto Shi,Araki
9391741,Toyama Ken,Nanto Shi,Takamiya
9391821,Toyama Ken,Nanto Shi,Izumizawa
9391874,Toyama Ken,Nanto Shi,Jabami
9391912,Toyama Ken,Nanto Shi,Oshima
9391923,Toyama Ken,Nanto Shi,Shimonashi
9392184,Toyama Ken,Toyama Shi,Nirehara
9392206,Toyama Ken,Toyama Shi,Sakamoto
9392253,Toyama Ken,Toyama Shi,Yakiyama
9392303,Toyama Ken,Toyama Shi,Yatsuomachi Osugi
9392306,Toyama Ken,Toyama Shi,Yatsuomachi Ida
9392376,Toyama Ken,Toyama Shi,Yatsuomachi Fukujima
9392507,Toyama Ken,Nanto Shi,Togamura
9392602,Toyama Ken,Toyama Shi,Fuchumachi Shimomura
9392605,Toyama Ken,Toyama Shi,Fuchumachi Kawaramachi
9392607,Toyama Ken,Toyama Shi,Fuchumachi Aramachi
9392702,Toyama Ken,Toyama Shi,Fuchumachi Tajima
9392706,Toyama Ken,Toyama Shi,Fuchumachi Hayahoshi
9392721,Toyama Ken,Toyama Shi,Fuchumachi Itakura
9392721,Toyama Ken,Toyama Shi,Fuchumachi Itakurashin
9393551,Toyama Ken,Toyama Shi,Mizuhashi Nakamura
9398006,Toyama Ken,Toyama Shi,Yamamuro
9398075,Toyama Ken,Toyama Shi,Imaizumi
9398076,Toyama Ken,Toyama Shi,Taromaru
9398081,Toyama Ken,Toyama Shi,Horikawakoizumicho
9398083,Toyama Ken,Toyama Shi,Nishinakanohommachi
9398093,Toyama Ken,Toyama Shi,Oizumihigashimachi
9398146,Toyama Ken,Toyama Shi,Nakanunome
9398191,Toyama Ken,Toyama Shi,Nunoichi
9398202,Toyama Ken,Toyama Shi,Nishidenjigatamachi
9398231,Toyama Ken,Toyama Shi,Shimokumano
9400004,Niigata Ken,Nagaoka Shi,Takamimachi
9400015,Niigata Ken,Nagaoka Shi,Kotobuki
9400029,Niigata Ken,Nagaoka Shi,Higashizao
9400033,Niigata Ken,Nagaoka Shi,Kesajiro
9400034,Niigata Ken,Nagaoka Shi,Fukuzumi
9400041,Niigata Ken,Nagaoka Shi,Gakkocho
9400044,Niigata Ken,Nagaoka Shi,Sumiyoshi
9400047,Niigata Ken,Nagaoka Shi,Yumicho
9400048,Niigata Ken,Nagaoka Shi,Daimachi
9400064,Niigata Ken,Nagaoka Shi,Tonomachi
9400081,Niigata Ken,Nagaoka Shi,Minamimachi
9400084,Niigata Ken,Nagaoka Shi,Saiwaicho
9400093,Niigata Ken,Nagaoka Shi,Suidocho
9400131,Niigata Ken,Nagaoka Shi,Yoshimizu
9400237,Niigata Ken,Nagaoka Shi,Uenoharamachi
9400805,Niigata Ken,Nagaoka Shi,Urasemachi
9400817,Niigata Ken,Nagaoka Shi,Nishikatakaimachi
9400825,Niigata Ken,Nagaoka Shi,Takabatakemachi
9400827,Niigata Ken,Nagaoka Shi,Yukyucho
9400853,Niigata Ken,Nagaoka Shi,Nakazawa
9400857,Niigata Ken,Nagaoka Shi,Okita
9400864,Niigata Ken,Nagaoka Shi,Kawasaki
9401121,Niigata Ken,Nagaoka Shi,Nigorisawamachi
9401131,Niigata Ken,Nagaoka Shi,Tokamachi
9401154,Niigata Ken,Nagaoka Shi,Miyasakae
9402005,Niigata Ken,Nagaoka Shi,Makijima
9402039,Niigata Ken,Nagaoka Shi,Sekiharaminami
9402111,Niigata Ken,Nagaoka Shi,Mitsugoya
9402124,Niigata Ken,Nagaoka Shi,Kibogaoka
9402137,Niigata Ken,Nagaoka Shi,Kamitomiokamachi
9402138,Niigata Ken,Nagaoka Shi,Higoshi
9402145,Niigata Ken,Nagaoka Shi,Aobadai
9402313,Niigata Ken,Nagaoka Shi,Yoshizaki
9402401,Niigata Ken,Nagaoka Shi,Yoitamachi Higashiyoita
9402507,Niigata Ken,Nagaoka Shi,Teradomari Yoshi
9410004,Niigata Ken,Itoigawa Shi,Kajiyashiki
9410047,Niigata Ken,Itoigawa Shi,Hiraushi
9410062,Niigata Ken,Itoigawa Shi,Chuo
9410063,Niigata Ken,Itoigawa Shi,Kiyosaki
9410064,Niigata Ken,Itoigawa Shi,Uekari
9420004,Niigata Ken,Joetsu Shi,Nishihoncho
9420022,Niigata Ken,Joetsu Shi,Shimoarahama
9420041,Niigata Ken,Joetsu Shi,Yasue
9420164,Niigata Ken,Joetsu Shi,Kubikiku Kataguchi
9420314,Niigata Ken,Joetsu Shi,Uragawaraku Kenshoji
9420404,Niigata Ken,Joetsu Shi,Yasuzukaku Ishibashi
9420411,Niigata Ken,Joetsu Shi,Yasuzukaku Yasuzuka
9421105,Niigata Ken,Joetsu Shi,Oshimaku Kamitate
9421405,Niigata Ken,Tokamachi Shi,Matsunoyama Hikaruma
9421406,Niigata Ken,Tokamachi Shi,Matsunoyama
9421526,Niigata Ken,Tokamachi Shi,Matsudai
9430119,Niigata Ken,Joetsu Shi,Shimoikebe
9430311,Niigata Ken,Joetsu Shi,Sanwaku Shimakura
9430501,Niigata Ken,Joetsu Shi,Kiyosatoku Okanomachi
9430648,Niigata Ken,Joetsu Shi,Makiku Ogawa
9430803,Niigata Ken,Joetsu Shi,Kasugano
9430824,Niigata Ken,Joetsu Shi,Kitashirocho
9430827,Niigata Ken,Joetsu Shi,Sakaemachi
9430833,Niigata Ken,Joetsu Shi,Omachi
9430834,Niigata Ken,Joetsu Shi,Nishishirocho
9430835,Niigata Ken,Joetsu Shi,Motoshirocho
9430836,Niigata Ken,Joetsu Shi,Higashishirocho
9430837,Niigata Ken,Joetsu Shi,Minamishirocho
9430847,Niigata Ken,Joetsu Shi,Minamishimmachi
9430861,Niigata Ken,Joetsu Shi,Yamato
9430892,Niigata Ken,Joetsu Shi,Teramachi
9440031,Niigata Ken,Myoko Shi,Tamachi
9440051,Niigata Ken,Myoko Shi,Nishikicho
9440072,Niigata Ken,Myoko Shi,Komaruyamashinden
9440131,Niigata Ken,Joetsu Shi,Itakuraku Hari
9450011,Niigata Ken,Kashiwazaki Shi,Matsunami
9450024,Niigata Ken,Kashiwazaki Shi,Koganecho
9450047,Niigata Ken,Kashiwazaki Shi,Hisumi
9450061,Niigata Ken,Kashiwazaki Shi,Sakaecho
9450065,Niigata Ken,Kashiwazaki Shi,Gakkocho
9450072,Niigata Ken,Kashiwazaki Shi,Kitazonocho
9450307,Niigata Ken,Kariwa Gun,Kariwa
9450824,Niigata Ken,Kashiwazaki Shi,Biwajima
9450826,Niigata Ken,Kashiwazaki Shi,Motoshirocho
9450845,Niigata Ken,Kashiwazaki Shi,Shinakasaka
9450847,Niigata Ken,Kashiwazaki Shi,Akasakacho
9450855,Niigata Ken,Kashiwazaki Shi,Kujiranami
9451122,Niigata Ken,Kashiwazaki Shi,Shindo
9451345,Niigata Ken,Kashiwazaki Shi,Shimotajiri
9451437,Niigata Ken,Kashiwazaki Shi,Yamamuro
9460025,Niigata Ken,Uonuma Shi,Koshinden
9460035,Niigata Ken,Uonuma Shi,Tokamachi
9460043,Niigata Ken,Uonuma Shi,Aoshima
9460071,Niigata Ken,Uonuma Shi,Nanokaichi
9460112,Niigata Ken,Uonuma Shi,Tajiri
9460216,Niigata Ken,Uonuma Shi,Suhara
9470004,Niigata Ken,Ojiya Shi,Toei
9470005,Niigata Ken,Ojiya Shi,Asahicho
9470028,Niigata Ken,Ojiya Shi,Jonai
9470052,Niigata Ken,Ojiya Shi,Chiya
9470101,Niigata Ken,Ojiya Shi,Katakaimachi
9470204,Niigata Ken,Nagaoka Shi,Yamakoshi Takezawa
9480012,Niigata Ken,Tokamachi Shi,Shinza
9480022,Niigata Ken,Tokamachi Shi,Gakkocho
9480041,Niigata Ken,Tokamachi Shi,Kitashinden
9480055,Niigata Ken,Tokamachi Shi,Takayama
9480065,Niigata Ken,Tokamachi Shi,Takadacho
9480065,Niigata Ken,Tokamachi Shi,Takadachosanchome
9480083,Niigata Ken,Tokamachi Shi,Honchonishiitchome
9480083,Niigata Ken,Tokamachi Shi,Honchoitchomekami
9480083,Niigata Ken,Tokamachi Shi,Honchoitchomeshimo
9480083,Niigata Ken,Tokamachi Shi,Honchohigashiitchome
9480103,Niigata Ken,Tokamachi Shi,Koizumi
9480131,Niigata Ken,Tokamachi Shi,Iseheiji
9480141,Niigata Ken,Tokamachi Shi,Shimojo
9490304,Niigata Ken,Itoigawa Shi,Teraji
9491352,Niigata Ken,Itoigawa Shi,No
9491604,Niigata Ken,Joetsu Shi,Nadachiku Akanomata
9491711,Niigata Ken,Joetsu Shi,Nishitono
9492112,Niigata Ken,Myoko Shi,Sekigawa
9492219,Niigata Ken,Myoko Shi,Haradori
9492235,Niigata Ken,Myoko Shi,Sekiyama
9492304,Niigata Ken,Joetsu Shi,Nakagoku Nihongi
9493103,Niigata Ken,Joetsu Shi,Ogataku Katamachi
9493116,Niigata Ken,Joetsu Shi,Ogataku Saigata
9493211,Niigata Ken,Joetsu Shi,Kakizakiku Hoonji
9493216,Niigata Ken,Joetsu Shi,Kakizakiku Kakizaki
9493443,Niigata Ken,Joetsu Shi,Yoshikawaku Shitamachi
9493445,Niigata Ken,Joetsu Shi,Yoshikawaku Haranomachi
9493732,Niigata Ken,Kashiwazaki Shi,Kitajo
9494133,Niigata Ken,Kashiwazaki Shi,Nishiyamacho Onio
9494342,Niigata Ken,Santo Gun,Komeda
9494352,Niigata Ken,Santo Gun,Daimon
9494525,Niigata Ken,Nagaoka Shi,Shimazaki
9495215,Niigata Ken,Nagaoka Shi,Ogunimachi Aramachi
9495411,Niigata Ken,Nagaoka Shi,Raikoji
9496102,Niigata Ken,Minamiuonuma Gun,Kandatsu
9496433,Niigata Ken,Minamiuonuma Shi,Senjoji
9496436,Niigata Ken,Minamiuonuma Shi,Naka
9496615,Niigata Ken,Minamiuonuma Shi,Nishiizumida
9496680,Niigata Ken,Minamiuonuma Shi,Muikamachi
9496681,Niigata Ken,Minamiuonuma Shi,Yokawa
9497137,Niigata Ken,Minamiuonuma Shi,Kamihara
9497241,Niigata Ken,Minamiuonuma Shi,Kurotsuchishinden
9497302,Niigata Ken,Minamiuonuma Shi,Urasa
9497413,Niigata Ken,Uonuma Shi,Horinochi
9497424,Niigata Ken,Uonuma Shi,Myojin
9497513,Niigata Ken,Nagaoka Shi,Nishikawaguchi
9498201,Niigata Ken,Nakauonuma Gun,Shimofunato
9498419,Niigata Ken,Tokamachi Shi,Kikyohara
9498523,Niigata Ken,Tokamachi Shi,Doichi
9498603,Niigata Ken,Tokamachi Shi,Gejo
9498615,Niigata Ken,Tokamachi Shi,Nakajo Ko
9498721,Niigata Ken,Ojiya Shi,Shiodono
9498726,Niigata Ken,Ojiya Shi,Mattocho
9500003,Niigata Ken,Niigata Shi,Shitayama
9500026,Niigata Ken,Niigata Shi,Koganecho
9500028,Niigata Ken,Niigata Shi,Koganedai
9500034,Niigata Ken,Niigata Shi,Hamayacho
9500036,Niigata Ken,Niigata Shi,Kukonishi
9500052,Niigata Ken,Niigata Shi,Akibadori
9500075,Niigata Ken,Niigata Shi,Nuttarihigashi
9500084,Niigata Ken,Niigata Shi,Akashi
9500086,Niigata Ken,Niigata Shi,Hanazono
9500088,Niigata Ken,Niigata Shi,Bandai
9500113,Niigata Ken,Niigata Shi,Nishiyama
9500116,Niigata Ken,Niigata Shi,Kitayama
9500116,Niigata Ken,Niigata Shi,Kitayama
9500121,Niigata Ken,Niigata Shi,Kameda Koyo
9500135,Niigata Ken,Niigata Shi,Tokorojima
9500156,Niigata Ken,Niigata Shi,Sanae
9500208,Niigata Ken,Niigata Shi,Yokogoshi Chuo
9500324,Niigata Ken,Niigata Shi,Sakayacho
9500804,Niigata Ken,Niigata Shi,Honjo
9500806,Niigata Ken,Niigata Shi,Ebigase
9500833,Niigata Ken,Niigata Shi,Gebahoncho
9500837,Niigata Ken,Niigata Shi,Wakabacho
9500853,Niigata Ken,Niigata Shi,Tomei
9500862,Niigata Ken,Niigata Shi,Takeo
9500871,Niigata Ken,Niigata Shi,Yamakido
9500871,Niigata Ken,Niigata Shi,Yamakido
9500891,Niigata Ken,Niigata Shi,Kamikido
9500901,Niigata Ken,Niigata Shi,Benten
9500906,Niigata Ken,Niigata Shi,Higashisaiwaicho
9500911,Niigata Ken,Niigata Shi,Sasaguchi
9500914,Niigata Ken,Niigata Shi,Shichikuyama
9500914,Niigata Ken,Niigata Shi,Shichikuyama
9500916,Niigata Ken,Niigata Shi,Yoneyama
9500922,Niigata Ken,Niigata Shi,Yamafutatsu
9500922,Niigata Ken,Niigata Shi,Yamafutatsu
9500925,Niigata Ken,Niigata Shi,Bentembashidori
9500926,Niigata Ken,Niigata Shi,Koshi
9500932,Niigata Ken,Niigata Shi,Nagata
9500932,Niigata Ken,Niigata Shi,Nagata
9500941,Niigata Ken,Niigata Shi,Meike
9500945,Niigata Ken,Niigata Shi,Meikekamiyama
9500948,Niigata Ken,Niigata Shi,Meikeminami
9500994,Niigata Ken,Niigata Shi,Kamitokoro
9501111,Niigata Ken,Niigata Shi,Onomachi
9501112,Niigata Ken,Niigata Shi,Kanemaki
9501136,Niigata Ken,Niigata Shi,Sogawa
9501136,Niigata Ken,Niigata Shi,Sogawa
9501141,Niigata Ken,Niigata Shi,Shumoku
9501141,Niigata Ken,Niigata Shi,Shumoku
9501214,Niigata Ken,Niigata Shi,Jogesuwanoki
9501217,Niigata Ken,Niigata Shi,Shirone
9501261,Niigata Ken,Niigata Shi,Ajikata
9501261,Niigata Ken,Niigata Shi,Ajikata
9501304,Niigata Ken,Niigata Shi,Tsukigata
9501327,Niigata Ken,Niigata Shi,Nakanokuchi
9501407,Niigata Ken,Niigata Shi,Washinokishinden
9501412,Niigata Ken,Niigata Shi,Usui
9501456,Niigata Ken,Niigata Shi,Ibarasone
9502022,Niigata Ken,Niigata Shi,Kobari
9502024,Niigata Ken,Niigata Shi,Koshinnishi
9502035,Niigata Ken,Niigata Shi,Shindori
9502055,Niigata Ken,Niigata Shi,Teraokami
9502076,Niigata Ken,Niigata Shi,Kamishineicho
9502101,Niigata Ken,Niigata Shi,Ikarashi1-Nocho
9502125,Niigata Ken,Niigata Shi,Nakanokoya
9502151,Niigata Ken,Niigata Shi,Uchinonishi
9502171,Niigata Ken,Niigata Shi,Ikarashi3-Nocho
9502261,Niigata Ken,Niigata Shi,Akatsuka
9502264,Niigata Ken,Niigata Shi,Mizukino
9503102,Niigata Ken,Niigata Shi,Shimamicho
9503112,Niigata Ken,Niigata Shi,Tayuhama
9503126,Niigata Ken,Niigata Shi,Matsuhama
9503134,Niigata Ken,Niigata Shi,Niizaki
9503304,Niigata Ken,Niigata Shi,Kizaki
9503313,Niigata Ken,Niigata Shi,Ota
9503343,Niigata Ken,Niigata Shi,Kamidochigame
9503365,Niigata Ken,Niigata Shi,Taishido
9503372,Niigata Ken,Niigata Shi,Hayadori
9518063,Niigata Ken,Niigata Shi,Furumachidori
9518067,Niigata Ken,Niigata Shi,Honchodori
9518068,Niigata Ken,Niigata Shi,Kamiokawamaedori
9518071,Niigata Ken,Niigata Shi,Sakaemachi
9518114,Niigata Ken,Niigata Shi,Eishodori
9518121,Niigata Ken,Niigata Shi,Suidocho
9518122,Niigata Ken,Niigata Shi,Asahimachidori
9518126,Niigata Ken,Niigata Shi,Gakkochodori
9518127,Niigata Ken,Niigata Shi,Sekiyashimokawaracho
9518131,Niigata Ken,Niigata Shi,Hakusanura
9518133,Niigata Ken,Niigata Shi,Kawagishicho
9518141,Niigata Ken,Niigata Shi,Sekishin
9518142,Niigata Ken,Niigata Shi,Sekiyaokawamae
9518151,Niigata Ken,Niigata Shi,Hamauracho
9520005,Niigata Ken,Sado Shi,Umezu
9520028,Niigata Ken,Sado Shi,Kamotashiro
9520106,Niigata Ken,Sado Shi,Niibo Uryuya
9520114,Niigata Ken,Sado Shi,Shimoniibo
9520202,Niigata Ken,Sado Shi,Kurinoe
9520206,Niigata Ken,Sado Shi,Hatano
9520311,Niigata Ken,Sado Shi,Nagoya
9520504,Niigata Ken,Sado Shi,Hamochi Hongo
9520711,Niigata Ken,Sado Shi,Akadomari
9520822,Niigata Ken,Sado Shi,Ota
9521202,Niigata Ken,Sado Shi,Yoshiihongo
9521208,Niigata Ken,Sado Shi,Kanaishimbo
9521209,Niigata Ken,Sado Shi,Chigusa
9521322,Niigata Ken,Sado Shi,Ishida
9521325,Niigata Ken,Sado Shi,Kubota
9521501,Niigata Ken,Sado Shi,Shimoaikawa
9521582,Niigata Ken,Sado Shi,Aikawa Oritomura
9522215,Niigata Ken,Sado Shi,Nyugawa
9523205,Niigata Ken,Sado Shi,Washizaki
9523421,Niigata Ken,Sado Shi,Agata
9523541,Niigata Ken,Sado Shi,Suizu
9530022,Niigata Ken,Niigata Shi,Nika
9530041,Niigata Ken,Niigata Shi,Makiko
9530043,Niigata Ken,Niigata Shi,Horiyamashinden
9530044,Niigata Ken,Niigata Shi,Makiotsu
9530067,Niigata Ken,Niigata Shi,Gatagashira
9530132,Niigata Ken,Niigata Shi,Nishinaka
9540012,Niigata Ken,Mitsuke Shi,Shimakirikubomachi
9540034,Niigata Ken,Mitsuke Shi,Tsukimidai
9540035,Niigata Ken,Mitsuke Shi,Naginomachi
9540051,Niigata Ken,Mitsuke Shi,Honjo
9540083,Niigata Ken,Mitsuke Shi,Ichinotsubomachi
9540111,Niigata Ken,Mitsuke Shi,Imamachi
9540173,Niigata Ken,Nagaoka Shi,Nakanohigashi
9550013,Niigata Ken,Sanjo Shi,Iguri
9550032,Niigata Ken,Sanjo Shi,Higashiosaki
9550044,Niigata Ken,Sanjo Shi,Tajima
9550046,Niigata Ken,Sanjo Shi,Koya
9550053,Niigata Ken,Sanjo Shi,Kitanyugura
9550082,Niigata Ken,Sanjo Shi,Nishiuradate
9550091,Niigata Ken,Sanjo Shi,Kamisugoro
9550152,Niigata Ken,Sanjo Shi,Sasaoka
9550803,Niigata Ken,Sanjo Shi,Tsukioka
9550822,Niigata Ken,Sanjo Shi,Nishinaka
9550823,Niigata Ken,Sanjo Shi,Higashihonjoji
9550852,Niigata Ken,Sanjo Shi,Minamiyokkamachi
9550861,Niigata Ken,Sanjo Shi,Kitashimbo
9560007,Niigata Ken,Niigata Shi,Kodoshimogumi
9560033,Niigata Ken,Niigata Shi,Shineicho
9560113,Niigata Ken,Niigata Shi,Yashiroda
9560121,Niigata Ken,Niigata Shi,Yokogawahama
9560804,Niigata Ken,Niigata Shi,Ogijima
9560816,Niigata Ken,Niigata Shi,Niitsu Higashicho
9560832,Niigata Ken,Niigata Shi,Akiha
9570018,Niigata Ken,Shibata Shi,Midoricho
9570021,Niigata Ken,Shibata Shi,Ijimino
9570057,Niigata Ken,Shibata Shi,Miyukicho
9570061,Niigata Ken,Shibata Shi,Sumiyoshicho
9570077,Niigata Ken,Shibata Shi,Norikiyo
9570103,Niigata Ken,Kitakambara Gun,Ajirohama
9570106,Niigata Ken,Kitakambara Gun,Hasugata
9570232,Niigata Ken,Shibata Shi,Manoharasoto
9570335,Niigata Ken,Shibata Shi,Shimokusugawa
9570341,Niigata Ken,Shibata Shi,Shimohanezu
9580031,Niigata Ken,Murakami Shi,Gakkocho
9580052,Niigata Ken,Murakami Shi,Yokaichi
9580061,Niigata Ken,Iwafune Gun,Awashimauramuraichien
9580251,Niigata Ken,Murakami Shi,Iwasawa
9580821,Niigata Ken,Murakami Shi,Saberi
9580853,Niigata Ken,Murakami Shi,Sankyomachi
9580854,Niigata Ken,Murakami Shi,Tabatamachi
9580856,Niigata Ken,Murakami Shi,Iinosakuragaoka
9580867,Niigata Ken,Murakami Shi,Ogaki
9590109,Niigata Ken,Tsubame Shi,Bunsuikoyo
9590113,Niigata Ken,Tsubame Shi,Oigashima
9590242,Niigata Ken,Tsubame Shi,Yoshidadaibocho
9590265,Niigata Ken,Tsubame Shi,Yoshidaazumacho
9590266,Niigata Ken,Tsubame Shi,Yoshidabunkyocho
9590305,Niigata Ken,Nishikambara Gun,Yahagi
9590422,Niigata Ken,Niigata Shi,Sone
9590505,Niigata Ken,Niigata Shi,Sambo
9591153,Niigata Ken,Sanjo Shi,Niibori
9591201,Niigata Ken,Tsubame Shi,Haigata
9591207,Niigata Ken,Tsubame Shi,Sannofuchi
9591261,Niigata Ken,Tsubame Shi,Akibacho
9591265,Niigata Ken,Tsubame Shi,Dokin
9591303,Niigata Ken,Kamo Shi,Urasuda
9591313,Niigata Ken,Kamo Shi,Saiwaicho
9591322,Niigata Ken,Kamo Shi,Gakkocho
9591325,Niigata Ken,Kamo Shi,Shimmeicho
9591346,Niigata Ken,Kamo Shi,Shimotakayanagi
9591355,Niigata Ken,Kamo Shi,Wakamiyacho
9591374,Niigata Ken,Kamo Shi,Yatate
9591378,Niigata Ken,Kamo Shi,Ekimae
9591503,Niigata Ken,Minamikambara Gun,Haragasakishinden
9591631,Niigata Ken,Gosen Shi,Saruwada
9591704,Niigata Ken,Gosen Shi,Muramatsu Ko
9591765,Niigata Ken,Gosen Shi,Atago
9591811,Niigata Ken,Gosen Shi,Sambongi
9591836,Niigata Ken,Gosen Shi,Minamihoncho
9591846,Niigata Ken,Gosen Shi,Shiriagari
9591861,Niigata Ken,Gosen Shi,Awashima
9591918,Niigata Ken,Agano Shi,Sasaoka
9592021,Niigata Ken,Agano Shi,Chuocho
9592032,Niigata Ken,Agano Shi,Gakkocho
9592101,Niigata Ken,Agano Shi,Komabayashi
9592123,Niigata Ken,Agano Shi,Ubagahashi
9592221,Niigata Ken,Agano Shi,Yasuda
9592323,Niigata Ken,Shibata Shi,Otoji
9592407,Niigata Ken,Shibata Shi,Kawaguchi
9592452,Niigata Ken,Shibata Shi,Kamitate
9592604,Niigata Ken,Tainai Shi,Oide
9592637,Niigata Ken,Tainai Shi,Nagahashi
9592643,Niigata Ken,Tainai Shi,Higashihoncho
9592712,Niigata Ken,Tainai Shi,Tsuiji
9592806,Niigata Ken,Tainai Shi,Shimoakadani
9593132,Niigata Ken,Murakami Shi,Sakamachi
9593264,Niigata Ken,Iwafune Gun,Kamiseki
9593414,Niigata Ken,Murakami Shi,Ariake
9593907,Niigata Ken,Murakami Shi,Fuya
9594402,Niigata Ken,Higashikambara Gun,Tsugawa
9594622,Niigata Ken,Higashikambara Gun,Shirosaki
9600102,Fukushima Ken,Fukushima Shi,Kamata
9600111,Fukushima Ken,Fukushima Shi,Mariko
9600201,Fukushima Ken,Fukushima Shi,Iizakamachi
9600211,Fukushima Ken,Fukushima Shi,Iizakamachi Yuno
9600231,Fukushima Ken,Fukushima Shi,Iizakamachi Hirano
9600241,Fukushima Ken,Fukushima Shi,Sasaya
9600251,Fukushima Ken,Fukushima Shi,Ozaso
9600486,Fukushima Ken,Date Shi,Rokkaku
9600502,Fukushima Ken,Date Shi,Hakozaki
9600604,Fukushima Ken,Date Shi,Hobaramachi Motoki
9600634,Fukushima Ken,Date Shi,Hobaramachi Oizumi
9600644,Fukushima Ken,Date Shi,Hobaramachi Yutakamachi
9600644,Fukushima Ken,Date Shi,Hobaramachi Toyota
9600675,Fukushima Ken,Date Shi,Hobaramachi Oyanagi
9600733,Fukushima Ken,Date Shi,Yanagawamachi Shobusawa
9600735,Fukushima Ken,Date Shi,Yanagawamachi Tsurugaoka
9600801,Fukushima Ken,Date Shi,Ryozemmachi Kakeda
9600902,Fukushima Ken,Date Shi,Tsukidatemachi Tsukidate
9601101,Fukushima Ken,Fukushima Shi,Omori
9601241,Fukushima Ken,Fukushima Shi,Matsukawamachi
9601247,Fukushima Ken,Fukushima Shi,Hikarigaoka
9601301,Fukushima Ken,Fukushima Shi,Iinomachi
9601321,Fukushima Ken,Fukushima Shi,Tatsugoyama
9601401,Fukushima Ken,Date Gun,Iizaka
9601464,Fukushima Ken,Date Gun,Miyanowaki
9601501,Fukushima Ken,Date Gun,Yamakiya
9601802,Fukushima Ken,Soma Gun,Fukaya
9601803,Fukushima Ken,Soma Gun,Itamizawa
9602155,Fukushima Ken,Fukushima Shi,Kaminagura
9602261,Fukushima Ken,Fukushima Shi,Machiniwasaka
9608002,Fukushima Ken,Fukushima Shi,Moriaicho
9608003,Fukushima Ken,Fukushima Shi,Moriai
9608011,Fukushima Ken,Fukushima Shi,Miyashitacho
9608012,Fukushima Ken,Fukushima Shi,Oyamacho
9608013,Fukushima Ken,Fukushima Shi,Nampei
9608018,Fukushima Ken,Fukushima Shi,Matsukicho
9608031,Fukushima Ken,Fukushima Shi,Sakaemachi
9608044,Fukushima Ken,Fukushima Shi,Wasecho
9608055,Fukushima Ken,Fukushima Shi,Nodamachi
9608057,Fukushima Ken,Fukushima Shi,Sasakino
9608067,Fukushima Ken,Fukushima Shi,Sukawacho
9608107,Fukushima Ken,Fukushima Shi,Hamadacho
9608124,Fukushima Ken,Fukushima Shi,Sankyoe
9608133,Fukushima Ken,Fukushima Shi,Sakuragicho
9608134,Fukushima Ken,Fukushima Shi,Kamihamacho
9608135,Fukushima Ken,Fukushima Shi,Koshihamacho
9608141,Fukushima Ken,Fukushima Shi,Watari
9608151,Fukushima Ken,Fukushima Shi,Taiheiji
9608154,Fukushima Ken,Fukushima Shi,Fushiogami
9608157,Fukushima Ken,Fukushima Shi,Horaicho
9608162,Fukushima Ken,Fukushima Shi,Minamimachi
9608163,Fukushima Ken,Fukushima Shi,Hokida
9608164,Fukushima Ken,Fukushima Shi,Yagita
9608214,Fukushima Ken,Fukushima Shi,Furukawa
9608234,Fukushima Ken,Fukushima Shi,Sankyo
9608254,Fukushima Ken,Fukushima Shi,Minamisawamata
9610003,Fukushima Ken,Shirakawa Shi,Izumida
9610005,Fukushima Ken,Shirakawa Shi,Toyochi
9610015,Fukushima Ken,Shirakawa Shi,Tajima
9610054,Fukushima Ken,Shirakawa Shi,Kitanakagawara
9610102,Fukushima Ken,Nishishirakawa Gun,Nametsu
9610303,Fukushima Ken,Shirakawa Shi,Higashi Kamako
9610403,Fukushima Ken,Shirakawa Shi,Omotego Banzawa
9610822,Fukushima Ken,Shirakawa Shi,Setohara
9610835,Fukushima Ken,Shirakawa Shi,Shirasaka
9610851,Fukushima Ken,Shirakawa Shi,Minaminoborimachi
9610901,Fukushima Ken,Shirakawa Shi,Akedo
9610905,Fukushima Ken,Shirakawa Shi,Motomachi
9610912,Fukushima Ken,Shirakawa Shi,Asahicho
9610985,Fukushima Ken,Shirakawa Shi,Oshodan
9618061,Fukushima Ken,Nishishirakawa Gun,Odakura
9618071,Fukushima Ken,Nishishirakawa Gun,Mabune
9618091,Fukushima Ken,Nishishirakawa Gun,Kumakura
9620003,Fukushima Ken,Sukagawa Shi,Iwasemori
9620012,Fukushima Ken,Sukagawa Shi,Jimbamachi
9620024,Fukushima Ken,Sukagawa Shi,Inarimachi
9620043,Fukushima Ken,Sukagawa Shi,Iwabuchi
9620059,Fukushima Ken,Sukagawa Shi,Yoshimine
9620201,Fukushima Ken,Sukagawa Shi,Shimo
9620203,Fukushima Ken,Sukagawa Shi,Naganuma
9620302,Fukushima Ken,Sukagawa Shi,Hashirata
9620402,Fukushima Ken,Sukagawa Shi,Niida
9620403,Fukushima Ken,Sukagawa Shi,Namegawa
9620511,Fukushima Ken,Iwase Gun,Shiroko
